package,version,ecosystem,group_id,split
clifx,1.1.0rc0,pypi,"('mnt', 'drtexx')",train
climate-ref-pmp,0.15.0,pypi,"('pkg', 'climaterefpmp')",train
clinicalplan,0.1.0,pypi,"('mnt', 'charles alba')",train
clip-studio-paint-layers-extractor,0.1.0,pypi,"('mnt', 'coolstorybro')",train
clip-video-encode,1.1.0,pypi,"('mnt', 'maciej kilian')",train
cloudpickle,2.2.1,pypi,"('mnt', 'cloudpipe')",train
clustaar.webhook,0.1.7,pypi,"('mnt', 'aurélien')",train
cmonge,0.0.1,pypi,"('mnt', 'alice driessen')",train
co2monitor,0.3,pypi,"('mnt', 'rens oliemans')",train
coagent-python,0.0.3,pypi,"('mnt', 'russellluo')",train
codexec,0.1.8,pypi,"('pkg', 'codexec')",train
codexray-analyser,0.1.5,pypi,"('mnt', 'mohammad hamad')",train
cofybox-dce,0.0.5,pypi,"('mnt', 'jan pecinovsky')",train
cognitive-memory,0.5.0,pypi,"('mnt', 'bhekani khumalo')",train
cohost,0.3.1,pypi,"('pkg', 'cohost')",train
coingecko,0.14,pypi,"('mnt', 'khooihzhz')",train
colabgymrender,1.1.0,pypi,"('mnt', 'ryan rudes')",train
collageradiomics,0.3.8,pypi,"('mnt', 'thetatech')",train
collective.analyticspanel,2.0.0,pypi,"('mnt', 'redturtle technology')",train
collective.outputfilters.enhancelinks,1.1.5,pypi,"('mnt', 'redturtle technology')",train
collective.volto.socialsettings,0.2.2,pypi,"('mnt', 'redturtle technology')",train
comm,0.1.1,pypi,"('mnt', 'jupyter contributors')",train
comma-deps-eigen,3.4.0.post91,pypi,"('pkg', 'commadepseigen')",train
commons-lang,0.2.4,pypi,"('mnt', 'hzr')",train
commute-estimate-hirewire,0.1.0,pypi,"('mnt', 'kat')",train
compal-wifi-switch,1.2.2,pypi,"('mnt', 'markus friedli')",train
compiler-gym,0.2.2,pypi,"('mnt', 'facebook ai research')",train
composio-core,0.5.35,pypi,"('mnt', 'utkarsh')",train
compound-code,0.0.1,pypi,"('pkg', 'compoundcode')",train
conda-on-air,0.0.1,pypi,"('mnt', 'ivan ogasawara')",train
configargparse,1.7.3,pypi,"('pkg', 'configargparse')",train
configuris,0.1.0,pypi,"('mnt', 'n1clud3')",train
confio,0.2.5,pypi,"('mnt', 'hyjiacan')",train
connectkit,0.1.5,pypi,"('mnt', 'eddy xu')",train
continuum-agent-sdk,1.0.2,pypi,"('pkg', 'continuumagentsdk')",train
contourpy,1.3.0,pypi,"('pkg', 'contourpy')",train
control-plotly,0.2.0,pypi,"('mnt', 'vincent choqueuse')",train
convcom,0.1.1,pypi,"('pkg', 'convcom')",train
convcur,0.1.0,pypi,"('pkg', 'convcur')",train
convertmusic,1.0.0,pypi,"('pkg', 'convertmusic')",train
coopui,0.16,pypi,"('mnt', 'tburns')",train
corazaytubos-sim,0.0.1,pypi,"('mnt', 'isaac josué chávez martínez & heber mercado martínez')",train
coreason-budget,0.2.0,pypi,"('mnt', 'gowtham a rao')",train
cortex-agent,1.0.0,pypi,"('mnt', 'cortex contributors')",train
cosin_helpers,0.1.2,pypi,"('mnt', 'nico toikka')",train
cosmic-ray-to-mutation-elements-adapter,1.0.1,pypi,"('pkg', 'cosmicraytomutationelementsadapter')",train
covey-sdk,0.1.13,pypi,"('mnt', 'vadim serebrinskiy')",train
cowgirl-ai-core,1.0.0,pypi,"('mnt', 'tera earlywine')",train
coworks,0.8.3,pypi,"('mnt', 'guillaume doumenc')",train
craftainer,0.1.0,pypi,"('pkg', 'craftainer')",train
cramjam,2.8.1.dev1,pypi,"('mnt', 'miles granger <miles59923@gmail.com>')",train
crc-pulp-service-client,20250915.3,pypi,"('mnt', 'pulp team')",train
crc32c,2.8,pypi,"('pkg', 'crc32c')",train
crczp-openstack-lib,1.0.5,pypi,"('mnt', 'cybersecurityhub.cz')",train
crewai-files,1.14.3a2,pypi,"('pkg', 'crewaifiles')",train
crewai-kerq,0.1.1,pypi,"('pkg', 'crewaikerq')",train
crmadminbrasil-dataverse-sdk,2.0.0,pypi,"('pkg', 'crmadminbrasildataversesdk')",train
crmv2-auth-lib,0.2.6,pypi,"('mnt', 'mrizkyff')",train
cron-descriptor,1.4.0,pypi,"('mnt', 'adam schubert')",train
cryptography,37.0.1,pypi,"('mnt', 'the python cryptographic authority and individual contributors')",train
crystal-engine,0.0.1,pypi,"('mnt', 'mikael chowdhury')",train
cs-gamestate,0.0.1,pypi,"('mnt', 'christoph berganski')",train
cs-sqlalchemy-utils,20241122,pypi,"('pkg', 'cssqlalchemyutils')",train
cstq,0.0.14,pypi,"('pkg', 'cstq')",train
csttodate,0.0.1,pypi,"('mnt', 'creedassin')",train
cube-cli,0.3.0,pypi,"('pkg', 'cubecli')",train
cubicweb-link,1.11.1,pypi,"('mnt', 'logilab')",train
cuda-bindings,12.9.6,pypi,"('pkg', 'cudabindings')",train
cuda-pathfinder,1.4.0,pypi,"('pkg', 'cudapathfinder')",train
cuda-toolkit,12.4.1,pypi,"('pkg', 'cudatoolkit')",train
curl-cffi,0.5.9b1,pypi,"('pkg', 'curlcffi')",train
@yeaft/webchat-agent,1.0.171,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.199,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.325,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.189,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.283,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.252,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.238,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.243,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.282,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.216,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.184,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.352,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.329,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.361,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.281,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.217,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.188,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.312,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.350,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.253,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.355,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.300,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.206,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.257,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.226,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.337,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.309,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.273,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.311,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.269,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.289,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.258,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.222,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.224,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.351,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.336,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.335,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.242,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.307,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.172,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.228,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.219,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.321,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.249,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.211,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.244,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.262,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.344,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.180,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.237,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.334,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.323,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.250,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.315,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.298,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.354,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.227,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.332,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.274,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.182,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.245,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.192,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.194,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.220,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.338,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.296,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.232,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.202,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.310,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.324,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.341,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.308,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.255,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.364,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.198,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.204,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.247,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.277,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.290,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.203,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.263,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.201,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.254,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.288,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.278,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.349,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.183,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.235,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.175,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.260,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.365,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.285,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.239,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.295,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.353,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.331,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.193,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.185,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.342,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.240,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.304,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.246,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.287,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.292,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.173,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.264,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.359,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.195,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.316,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.234,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.267,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.210,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.270,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.314,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.363,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.181,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.221,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.293,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.233,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.214,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.333,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.200,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.356,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.190,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.207,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.284,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.317,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.294,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.272,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.186,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.271,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.348,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.191,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.357,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.213,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.347,npm,"('mnt', 'hyi_tom')",val
@yeaft/webchat-agent,1.0.265,npm,"('mnt', 'hyi_tom')",val
datapersistence-profiling,1.0.0,npm,"('mnt', 'sproger')",val
datapersistence-profiling,2.0.0,npm,"('mnt', 'sproger')",val
superacli,1.15.0,npm,"('mnt', 'javimosch')",val
superacli,1.14.0,npm,"('mnt', 'javimosch')",val
express-bunker,6.1.0,npm,"('mnt', 'bugbounty_yandex')",val
buildautomation-touch,1.0.0,npm,"('mnt', 'sproger')",val
buildautomation-touch,2.0.0,npm,"('mnt', 'sproger')",val
new-eslint,7.0.5,npm,"('mnt', 'he.s.h.u.lal.a')",val
userinterface-machinelearning,1.0.0,npm,"('mnt', 'sproger')",val
firebase-readability,1.0.0,npm,"('mnt', 'sproger')",val
firebase-readability,2.0.0,npm,"('mnt', 'sproger')",val
savant-listing,999.9.10,npm,"('mnt', 'testtest10101010101')",val
savant-listing,999.9.9,npm,"('mnt', 'testtest10101010101')",val
tinkoff-statist-browser-typed-client-mb.reliability.android.events,20.5.4,npm,"('mnt', '1n2ctx4pl7l1')",val
lazyloading-haptics,1.0.0,npm,"('mnt', 'sproger')",val
lazyloading-haptics,2.0.0,npm,"('mnt', 'sproger')",val
ts-eslint-helper,4.0.5,npm,"('mnt', 'he.s.h.u.lal.a')",val
ts-eslint-helper,4.0.4,npm,"('mnt', 'he.s.h.u.lal.a')",val
ts-eslint-helper,4.0.3,npm,"('mnt', 'he.s.h.u.lal.a')",val
bpm-foundation-testing,35.4.3,npm,"('mnt', '0h0mmgtx082n')",val
actionbars-infinitescroll-searchbar,1.0.0,npm,"('mnt', 'sproger')",val
@emilgroup/commission-sdk,1.0.2,npm,"('mnt', 'ahmed.zeno')",val
@qwedqwed/axios,1.16.6,npm,"('mnt', 'villelaaksonen')",val
w-screenctl,1.0.6,npm,"('mnt', 'semisphere')",val
w-screenctl,1.0.4,npm,"('mnt', 'semisphere')",val
rendezvous-js,9.9.11,npm,"('mnt', 'liquidwebpoc')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.10,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.19,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.23,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.1.53,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.17,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.8,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.1.54,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.2.0,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.1.55,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.34,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.3,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.1.58,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.1.59,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.14,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.32,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.44,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.9,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.40,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.29,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.15,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.31,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.1.56,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.1.57,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.27,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.35,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.6,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.45,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.12,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.1.52,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.21,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.1.51,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.4,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.7,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.28,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
@ikbal_fadilah_vanexa01/vanexa-agent,1.3.37,npm,"('mnt', 'ikbal_fadilah_vanexa01')",val
tailwind-custom-forms,0.5.2,npm,"('mnt', 'goss1000')",val
yastatic-s3,0.1.0,npm,"('mnt', 'bugbounty_yandex')",val
yastatic-s3,0.1.99,npm,"('mnt', 'bugbounty_yandex')",val
yastatic-s3,0.1.10,npm,"('mnt', 'bugbounty_yandex')",val
react-wp-viewer,0.2.15,npm,"('mnt', 'bugbounty_yandex')",val
react-wp-viewer,0.2.4,npm,"('mnt', 'bugbounty_yandex')",val
react-wp-viewer,0.2.99,npm,"('mnt', 'bugbounty_yandex')",val
font-picker-responsive,1.0.0,npm,"('mnt', 'sproger')",val
font-picker-responsive,2.0.0,npm,"('mnt', 'sproger')",val
flexbox-oauth-machinelearning,1.0.0,npm,"('mnt', 'sproger')",val
flexbox-oauth-machinelearning,2.0.0,npm,"('mnt', 'sproger')",val
@emilgroup/auth-sdk-node,1.25.0,npm,"('mnt', 'ahmed.zeno')",val
@emilgroup/auth-sdk-node,1.26.0,npm,"('mnt', 'ahmed.zeno')",val
@emilgroup/auth-sdk-node,1.28.1-beta.0,npm,"('mnt', 'ahmed.zeno')",val
@emilgroup/auth-sdk-node,1.28.0,npm,"('mnt', 'ahmed.zeno')",val
designsystem-vector,1.0.0,npm,"('mnt', 'sproger')",val
designsystem-vector,2.0.0,npm,"('mnt', 'sproger')",val
helixbox-connect,1.0.1,npm,"('mnt', 'hemanth773')",val
@emilgroup/partner-portal-sdk,1.1.1,npm,"('mnt', 'ahmed.zeno')",val
datapersistence-steppers-ai,1.0.0,npm,"('mnt', 'sproger')",val
turing-sdk,1.1.3,npm,"('mnt', 'bencong9999')",val
tinkoff-statist-browser-typed-client-sme.reporting.reporting,20.5.4,npm,"('mnt', 'jr1rhvyl4itx')",val
envfile-sync-cli,2.0.0,npm,"('mnt', 'robertcoop')",val
envfile-sync-cli,3.0.0,npm,"('mnt', 'robertcoop')",val
envfile-sync-cli,1.0.2,npm,"('mnt', 'robertcoop')",val
tinkoff-boxy-mobile-separator,20.8.8,npm,"('mnt', 'utcr3ikw51hu')",val
sidecar-mcp,1.0.1,npm,"('mnt', 'deepaksilaych')",val
sidecar-mcp,1.0.0,npm,"('mnt', 'deepaksilaych')",val
sidecar-mcp,1.0.4,npm,"('mnt', 'deepaksilaych')",val
sidecar-mcp,1.0.2,npm,"('mnt', 'deepaksilaych')",val
internallib_v493,1.0.3,npm,"('mnt', 'gabs_eu')",val
internallib_v493,1.0.4,npm,"('mnt', 'gabs_eu')",val
internallib_v493,1.0.2,npm,"('mnt', 'gabs_eu')",val
self-certificate,1.0.0,npm,"('mnt', 'ryan6403409')",val
self-certificate,1.1.0,npm,"('mnt', 'ryan6403409')",val
@emilgroup/numbergenerator-sdk-node,1.3.1,npm,"('mnt', 'ahmed.zeno')",val
yandex-geobase,2.9.0,npm,"('mnt', 'bugbounty_yandex')",val
yandex-geobase,2.1.2,npm,"('mnt', 'bugbounty_yandex')",val
yandex-geobase,3.9.0,npm,"('mnt', 'bugbounty_yandex')",val
yandex-geobase,2.1.0,npm,"('mnt', 'bugbounty_yandex')",val
yandex-geobase,2.2.0,npm,"('mnt', 'bugbounty_yandex')",val
yandex-geobase,2.1.1,npm,"('mnt', 'bugbounty_yandex')",val
@hisdk/mail-mac,1.0.1,npm,"('mnt', 'hi_ops')",val
@onescience/onecode,1.14.50-202607161038,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607161710,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607161139,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607231111,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202608041043,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607171833,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202608041614,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607270920,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607271545,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607281814,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202608031812,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607271808,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607281613,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607291705,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607301758,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607200911,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607231354,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607221649,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607281527,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607311732,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607281758,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607311756,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607171841,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607301600,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607310907,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202608010827,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202608041653,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607291116,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607240916,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607230908,npm,"('mnt', 'onescience')",val
@onescience/onecode,1.14.50-202607201741,npm,"('mnt', 'onescience')",val
